date,price
Jan 1990,0.7109669031849999
Feb 1990,0.7109669031849999
Mar 1990,0.7109669031849999
Apr 1990,0.7109669031849999
May 1990,0.7109669031849999
Jun 1990,0.7109669031849999
Jul 1990,0.7109669031849999
Aug 1990,0.7109669031849999
Sep 1990,0.7109669031849999
Oct 1990,0.7109669031849999
Nov 1990,0.7109669031849999
Dec 1990,0.7109669031849999
Jan 1991,0.6847287858783331
Feb 1991,0.6847287858783331
Mar 1991,0.6847287858783331
Apr 1991,0.6847287858783331
May 1991,0.6847287858783331
Jun 1991,0.6847287858783331
Jul 1991,0.6847287858783331
Aug 1991,0.6847287858783331
Sep 1991,0.6847287858783331
Oct 1991,0.6847287858783331
Nov 1991,0.6847287858783331
Dec 1991,0.6847287858783331
Jan 1992,0.6361487652350002
Feb 1992,0.6361487652350002
Mar 1992,0.6361487652350002
Apr 1992,0.6361487652350002
May 1992,0.6361487652350002
Jun 1992,0.6361487652350002
Jul 1992,0.6361487652350002
Aug 1992,0.6361487652350002
Sep 1992,0.6361487652350002
Oct 1992,0.6361487652350002
Nov 1992,0.6361487652350002
Dec 1992,0.6361487652350002
Jan 1993,0.6017905466316664
Feb 1993,0.6017905466316664
Mar 1993,0.6017905466316664
Apr 1993,0.6017905466316664
May 1993,0.6017905466316664
Jun 1993,0.6017905466316664
Jul 1993,0.6017905466316664
Aug 1993,0.6017905466316664
Sep 1993,0.6017905466316664
Oct 1993,0.6017905466316664
Nov 1993,0.6017905466316664
Dec 1993,0.6017905466316664
Jan 1994,0.5753042930999999
Feb 1994,0.5753042930999999
Mar 1994,0.5753042930999999
Apr 1994,0.5753042930999999
May 1994,0.5753042930999999
Jun 1994,0.5753042930999999
Jul 1994,0.5753042930999999
Aug 1994,0.5753042930999999
Sep 1994,0.5753042930999999
Oct 1994,0.5753042930999999
Nov 1994,0.5753042930999999
Dec 1994,0.5753042930999999
Jan 1995,0.5591293175283335
Feb 1995,0.5591293175283335
Mar 1995,0.5591293175283335
Apr 1995,0.5591293175283335
May 1995,0.5591293175283335
Jun 1995,0.5591293175283335
Jul 1995,0.5591293175283335
Aug 1995,0.5591293175283335
Sep 1995,0.5591293175283335
Oct 1995,0.5591293175283335
Nov 1995,0.5591293175283335
Dec 1995,0.5591293175283335
Jan 1996,0.572269998286667
Feb 1996,0.572269998286667
Mar 1996,0.572269998286667
Apr 1996,0.572269998286667
May 1996,0.572269998286667
Jun 1996,0.572269998286667
Jul 1996,0.572269998286667
Aug 1996,0.572269998286667
Sep 1996,0.572269998286667
Oct 1996,0.572269998286667
Nov 1996,0.572269998286667
Dec 1996,0.572269998286667
Jan 1997,0.5598103486166667
Feb 1997,0.5598103486166667
Mar 1997,0.5598103486166667
Apr 1997,0.5598103486166667
May 1997,0.5598103486166667
Jun 1997,0.5598103486166667
Jul 1997,0.5598103486166667
Aug 1997,0.5598103486166667
Sep 1997,0.5598103486166667
Oct 1997,0.5598103486166667
Nov 1997,0.5598103486166667
Dec 1997,0.5598103486166667
Jan 1998,0.5590379868099999
Feb 1998,0.5590379868099999
Mar 1998,0.5590379868099999
Apr 1998,0.5590379868099999
May 1998,0.5590379868099999
Jun 1998,0.5590379868099999
Jul 1998,0.5590379868099999
Aug 1998,0.5590379868099999
Sep 1998,0.5590379868099999
Oct 1998,0.5590379868099999
Nov 1998,0.5590379868099999
Dec 1998,0.5590379868099999
Jan 1999,0.5458141183916667
Feb 1999,0.5458141183916667
Mar 1999,0.5458141183916667
Apr 1999,0.5458141183916667
May 1999,0.5458141183916667
Jun 1999,0.5458141183916667
Jul 1999,0.5458141183916667
Aug 1999,0.5458141183916667
Sep 1999,0.5458141183916667
Oct 1999,0.5458141183916667
Nov 1999,0.5458141183916667
Dec 1999,0.5458141183916667
Jan 2000,0.5479486758916668
Feb 2000,0.5479486758916668
Mar 2000,0.5479486758916668
Apr 2000,0.5479486758916668
May 2000,0.5479486758916668
Jun 2000,0.5479486758916668
Jul 2000,0.5479486758916668
Aug 2000,0.5479486758916668
Sep 2000,0.5479486758916668
Oct 2000,0.5479486758916668
Nov 2000,0.5479486758916668
Dec 2000,0.5479486758916668
