id,title,release_year,runtime,genres,production_country,imdb_score,imdb_votes
tm40103,Mobile Suit Gundam: Char's Counterattack,1988,119,"['scifi', 'animation', 'action', 'drama', 'war']",['JP'],7.3,1693.0
tm125985,Mobile Suit Gundam II: Soldiers of Sorrow,1981,133,"['animation', 'scifi', 'action', 'drama', 'war']",['JP'],7.2,1274.0
tm49037,Mobile Suit Gundam III: Encounters in Space,1982,144,"['action', 'drama', 'war', 'animation', 'scifi']",['JP'],7.6,1236.0
tm190835,Neon Genesis Evangelion: The End of Evangelion,1997,87,"['action', 'drama', 'animation', 'scifi', 'fantasy']",['JP'],8.0,53152.0
tm186589,Cliffhanger,1993,112,"['action', 'thriller', 'comedy', 'animation']","['IT', 'US', 'FR']",6.5,128972.0
tm150260,Cloudy with a Chance of Meatballs,2009,90,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'romance', 'drama']",['US'],6.9,229274.0
tm27268,Monster House,2006,91,"['animation', 'comedy', 'family', 'fantasy']",['US'],6.6,117008.0
tm114476,Stuart Little 2,2002,78,"['animation', 'comedy', 'family', 'action', 'fantasy']",['US'],5.5,54193.0
tm97544,Alpha and Omega,2010,88,"['animation', 'family', 'comedy', 'action', 'romance']","['CA', 'US', 'IN']",5.1,14362.0
tm164557,Initial D,2005,107,"['crime', 'thriller', 'drama', 'action', 'animation', 'romance', 'comedy']","['JP', 'HK']",6.3,8678.0
tm80059,Naruto Shippuden the Movie,2007,94,"['animation', 'action', 'fantasy', 'family']",['JP'],6.7,4090.0
tm71558,The Legend of the Nahuala,2007,80,"['fantasy', 'animation', 'family']",['MX'],6.1,511.0
tm134235,One Piece: Strong World,2009,114,"['fantasy', 'action', 'animation']",['JP'],7.5,5467.0
tm49405,Inuyasha the Movie: Affections Touching Across Time,2001,99,"['action', 'animation', 'fantasy']",['JP'],7.2,2593.0
tm34846,Bleach the Movie: Fade to Black,2008,94,"['fantasy', 'action', 'drama', 'animation']",['JP'],7.1,2207.0
tm96037,Naruto Shippuden the Movie: The Lost Tower,2010,85,"['animation', 'action', 'fantasy']",['JP'],6.8,3650.0
tm93612,Bleach the Movie: Hell Verse,2010,94,"['fantasy', 'animation', 'action']",['JP'],7.4,2416.0
tm36164,Naruto Shippuden the Movie: Bonds,2008,90,"['fantasy', 'animation', 'action']",['JP'],6.8,4551.0
tm147494,Naruto Shippuden the Movie: The Will of Fire,2009,95,"['action', 'comedy', 'drama', 'fantasy', 'animation']",['JP'],7.0,3702.0
tm105278,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,2002,100,"['fantasy', 'action', 'animation', 'romance', 'comedy']",['JP'],7.3,2148.0
tm80339,Naruto: Ninja Clash in the Land of Snow,2004,90,"['comedy', 'fantasy', 'animation', 'action']",['JP'],6.6,6866.0
tm34524,"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",2008,95,"['action', 'comedy', 'animation', 'drama', 'fantasy']",['JP'],7.0,1233.0
tm24576,Naruto: Guardians of the Crescent Moon Kingdom,2006,95,"['action', 'animation']",['JP'],6.4,4050.0
tm65142,One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,2007,89,"['comedy', 'drama', 'animation', 'action']",['JP'],6.9,1660.0
tm177687,Naruto: Legend of the Stone of Gelel,2005,96,"['fantasy', 'action', 'comedy', 'drama', 'animation']",['JP'],6.4,4380.0
tm89764,Inuyasha the Movie 4: Fire on the Mystic Island,2004,88,"['fantasy', 'animation', 'action', 'comedy']",['JP'],7.2,1845.0
tm138902,Inuyasha the Movie 3: Swords of an Honorable Ruler,2003,99,"['animation', 'fantasy', 'action', 'thriller']",['JP'],7.6,2226.0
tm598375,Chhota Bheem Aur Krishna,2008,69,"['fantasy', 'animation', 'action']",['IN'],6.4,327.0
tm481594,Bheem vs Aliens,2010,69,['animation'],[],7.6,38.0
tm171885,Kung Fu Panda 2,2011,90,"['animation', 'family', 'comedy', 'fantasy', 'drama', 'action']",['US'],7.2,280433.0
tm168921,The Smurfs,2011,103,"['animation', 'family', 'action', 'comedy', 'fantasy']",['US'],5.4,90097.0
tm38980,Rise of the Guardians,2012,97,"['fantasy', 'action', 'family', 'animation', 'thriller', 'scifi', 'comedy', 'drama', 'european']",['US'],7.2,173157.0
tm60844,Berserk: The Golden Age Arc I - The Egg of the King,2012,76,"['action', 'fantasy', 'animation', 'horror', 'war', 'drama']",['JP'],7.5,12548.0
tm174683,Arthur Christmas,2011,97,"['drama', 'animation', 'family', 'comedy', 'fantasy']","['GB', 'US']",7.1,58635.0
tm170758,Hop,2011,101,"['animation', 'comedy', 'family', 'fantasy']",['US'],5.4,34363.0
tm183547,Escape from Planet Earth,2012,89,"['scifi', 'comedy', 'family', 'animation']","['CA', 'US']",5.8,25734.0
tm59590,One Piece Film: Z,2012,108,"['action', 'animation', 'fantasy']",['JP'],7.8,7243.0
tm38064,Berserk: The Golden Age Arc II - The Battle for Doldrey,2012,98,"['action', 'drama', 'fantasy', 'animation', 'horror']",['JP'],7.7,10470.0
tm177044,Naruto Shippuden the Movie: Blood Prison,2011,108,"['action', 'comedy', 'horror', 'thriller', 'animation', 'fantasy']",['JP'],7.1,5104.0
tm59372,Arjun: The Warrior Prince,2012,96,"['action', 'animation', 'drama']",['IN'],6.7,14.0
tm54780,Tiger & Bunny: The Beginning,2012,88,"['scifi', 'animation', 'action']",['JP'],6.6,264.0
tm166740,Chhota Bheem & Krishna in Mayanagari,2011,66,"['animation', 'action', 'fantasy']",['IN'],8.7,13.0
tm200838,Chhota Bheem In Dholakpur to Kathmandu,2012,70,['animation'],['XX'],7.9,50.0
tm169128,An Elf's Story,2011,24,"['scifi', 'animation', 'family', 'fantasy']",['US'],5.1,510.0
tm339197,Chota Bheem Aur Ganesh in the Amazing Odyssey,2012,65,['animation'],['IN'],7.8,13.0
tm529723,Chhota Bheem and the Broken Amulet,2012,63,['animation'],['IN'],7.7,17.0
tm481620,The Rise of Kirmada,2012,68,['animation'],['IN'],8.2,67.0
tm481509,Chhota Bheem Master of Shaolin,2011,75,['animation'],[],6.1,128.0
tm140389,Paddington,2014,95,"['comedy', 'family', 'fantasy', 'animation', 'european']","['US', 'FR', 'GB']",7.2,113735.0
tm134967,How to Train Your Dragon 2,2014,102,"['action', 'animation', 'comedy', 'family', 'fantasy']",['US'],7.8,330975.0
tm161282,Penguins of Madagascar,2014,92,"['family', 'animation', 'action', 'comedy', 'scifi']",['US'],6.6,89930.0
tm187979,Cloudy with a Chance of Meatballs 2,2013,95,"['animation', 'scifi', 'drama', 'comedy', 'family', 'fantasy']",['US'],6.3,102071.0
tm161029,Mr. Peabody & Sherman,2014,92,"['action', 'family', 'animation', 'romance', 'comedy', 'fantasy', 'history', 'scifi']",['US'],6.8,69669.0
tm166628,The Smurfs 2,2013,105,"['comedy', 'animation', 'fantasy', 'family']",['US'],5.3,42011.0
tm154797,The Nut Job,2014,85,"['comedy', 'crime', 'family', 'animation']","['CA', 'KR']",5.7,28484.0
tm143372,Stand by Me Doraemon,2014,90,"['scifi', 'fantasy', 'drama', 'family', 'animation', 'comedy']",['JP'],7.3,7989.0
tm167944,Berserk: The Golden Age Arc III - The Advent,2013,110,"['drama', 'fantasy', 'animation', 'action', 'romance', 'horror']",['JP'],7.8,10173.0
tm174289,Free Birds,2013,91,"['animation', 'comedy', 'family', 'scifi']",['US'],5.8,24140.0
tm144021,LEGO DC Comics Super Heroes: Batman Be-Leaguered,2014,22,"['action', 'animation', 'family', 'comedy', 'scifi']",['US'],6.5,1340.0
tm152273,Tiger & Bunny: The Rising,2014,108,"['scifi', 'action', 'animation']",['JP'],6.7,334.0
tm529733,Chhota Bheem and the ShiNobi Secret,2013,63,['animation'],['IN'],8.6,6.0
tm250364,Chhota Bheem in the Incan Adventure,2013,64,"['fantasy', 'animation']",['XX'],7.5,32.0
tm528043,Chhota Bheem the Crown of Valhalla,2013,64,['animation'],[],7.6,15.0
tm175364,Chhota Bheem Aur Hanuman,2013,67,"['animation', 'fantasy']",['IN'],7.3,36.0
tm250247,Chhota Bheem & Krishna vs Zimbara,2013,64,['animation'],[],9.1,16.0
tm158671,A Fairly Odd Summer,2014,66,"['fantasy', 'comedy', 'family', 'animation']",['US'],3.8,564.0
tm528044,Chhota Bheem Neeli Pahaadi,2013,63,['animation'],[],8.7,10.0
tm481846,Chhota Bheem Dus pe Dus,2014,62,['animation'],['XX'],5.1,23.0
tm233425,A Silent Voice: The Movie,2016,130,"['animation', 'drama', 'romance', 'family']",['JP'],8.1,77667.0
tm120108,Kung Fu Panda 3,2016,95,"['action', 'animation', 'family', 'fantasy', 'drama', 'comedy']","['US', 'CN']",7.1,155678.0
tm132273,Home,2015,94,"['family', 'fantasy', 'comedy', 'animation', 'scifi']",['US'],6.6,101975.0
tm245271,Gantz:O,2016,95,"['scifi', 'action', 'animation', 'fantasy', 'thriller', 'horror', 'drama']",['JP'],7.1,14950.0
tm196296,A Monster Calls,2016,108,"['drama', 'animation', 'family', 'fantasy', 'thriller', 'european']","['US', 'GB', 'ES']",7.4,87806.0
tm239743,Batman: The Killing Joke,2016,76,"['animation', 'drama', 'action', 'thriller', 'crime']",['US'],6.4,56275.0
tm139194,Ratchet & Clank,2016,94,"['animation', 'family', 'action', 'comedy', 'scifi', 'fantasy']","['CA', 'US']",5.5,10919.0
tm233616,LEGO Marvel Super Heroes: Avengers Reassembled!,2015,22,"['family', 'animation', 'action', 'comedy', 'scifi']",['US'],6.1,862.0
tm233561,Shaun the Sheep: The Farmer's Llamas,2015,30,"['comedy', 'family', 'animation']",['GB'],6.8,1400.0
tm282915,Fate/Grand Order: First Order,2016,72,"['action', 'fantasy', 'animation']",['JP'],5.7,896.0
